Módulo de Análise: Origem de Dados da Coleta;;;;;;;;;
Data de solicitação 26/02/2020;;;;;;;;;
Período Solicitado de 01/01/2020 até 31/01/2020;;;;;;;;;
Agente;Ponto / Grupo;Data;Hora;Ativa C (kWh);Ativa G (kWh);Reativa C (kVArh);Reativa G (kVArh);Qualidade;Origem
DELTA SUPERMERCADO;SPDSBAENTR101 (B);30/01/2020;4;0;0;0;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);30/01/2020;5;63,429;0;30,321;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);30/01/2020;6;98,501;0;45,64;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);30/01/2020;7;99,786;0;44,118;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);30/01/2020;8;126,999;0;47,878;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);30/01/2020;9;138,877;0;57,798;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);30/01/2020;10;142,631;0;58,021;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);30/01/2020;11;136,624;0;53,195;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);30/01/2020;12;145,173;0;59,222;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);30/01/2020;13;145,199;0;60,712;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);30/01/2020;14;145,029;0;56,778;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);30/01/2020;15;142,851;0;59,46;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);30/01/2020;16;140,857;0;58,699;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);30/01/2020;17;133,49;0;53,663;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);30/01/2020;18;143,961;0;55,418;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);30/01/2020;19;135,247;0;53,575;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);30/01/2020;20;127,641;0;50,935;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);30/01/2020;21;128,445;0;52,068;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);30/01/2020;22;130,374;0;52,86;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);30/01/2020;23;98,728;0;44,07;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);30/01/2020;24;93,553;0;44,894;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);31/01/2020;1;92,869;0;45,274;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);31/01/2020;2;93,085;0;40,559;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);31/01/2020;3;88,156;0;41,226;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);31/01/2020;4;90,753;0;42,419;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);31/01/2020;5;84,127;0;38,61;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);31/01/2020;6;94,129;0;41,005;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);31/01/2020;7;94,81;0;43,498;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);31/01/2020;8;121,965;0;45,242;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);31/01/2020;9;124,841;0;51,257;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);31/01/2020;10;131,217;0;51,279;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);31/01/2020;11;129,824;0;50,776;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);31/01/2020;12;137,824;0;55,166;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);31/01/2020;13;141,435;0;59,801;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);31/01/2020;14;138,477;0;54,003;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);31/01/2020;15;144,141;0;58,8;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);31/01/2020;16;142,632;0;60,259;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);31/01/2020;17;140,414;0;59,406;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);31/01/2020;18;140,212;0;55,361;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);31/01/2020;19;134,016;0;54,462;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);31/01/2020;20;131,203;0;53,337;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);31/01/2020;21;135,024;0;56,232;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);31/01/2020;22;137,304;0;55,407;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);31/01/2020;23;104,981;0;49,426;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSBAENTR101 (B);31/01/2020;24;97,544;0;47,653;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);01/01/2020;1;268,3;0;130,22;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);01/01/2020;2;208,85;0;102,64;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);01/01/2020;3;286,07;0;148,87;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);01/01/2020;4;275,22;0;147,98;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);01/01/2020;5;280,15;0;143,47;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);01/01/2020;6;286,8;0;148,94;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);01/01/2020;7;281,88;0;148,32;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);01/01/2020;8;280,95;0;143,42;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);01/01/2020;9;291,39;0;142,5;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);01/01/2020;10;294,86;0;147,71;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);01/01/2020;11;293,09;0;144,46;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);01/01/2020;12;292,08;0;143,32;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);01/01/2020;13;309,21;0;143,2;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);01/01/2020;14;313,66;0;151,93;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);01/01/2020;15;302,59;0;149,66;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);01/01/2020;16;300,87;0;148,04;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);01/01/2020;17;310,09;0;145,63;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);01/01/2020;18;288,12;0;143,74;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);01/01/2020;19;276,48;0;140,69;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);01/01/2020;20;278,06;0;138,22;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);01/01/2020;21;282,09;0;136,61;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);01/01/2020;22;276,7;0;140,52;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);01/01/2020;23;270,63;0;137,59;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);01/01/2020;24;265,08;0;136,1;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);02/01/2020;1;249,51;0;120,31;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);02/01/2020;2;192,8;0;94,34;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);02/01/2020;3;266,99;0;137,58;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);02/01/2020;4;266,36;0;138,74;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);02/01/2020;5;278,2;0;135,13;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);02/01/2020;6;271,96;0;139,95;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);02/01/2020;7;296,13;0;138,48;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);02/01/2020;8;378,77;0;144,95;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);02/01/2020;9;473,79;0;175,97;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);02/01/2020;10;477,33;0;186,89;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);02/01/2020;11;473,58;0;179,89;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);02/01/2020;12;459,79;0;186,36;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);02/01/2020;13;477,96;0;184,07;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);02/01/2020;14;498,36;0;203,06;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);02/01/2020;15;506,33;0;208,83;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);02/01/2020;16;489,23;0;206,14;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);02/01/2020;17;488,54;0;197,41;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);02/01/2020;18;468,36;0;196,4;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);02/01/2020;19;436,65;0;186,18;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);02/01/2020;20;438,56;0;189,51;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);02/01/2020;21;421,1;0;178,05;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);02/01/2020;22;409,93;0;174,89;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);02/01/2020;23;328,04;0;147,29;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);02/01/2020;24;267,5;0;137,73;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);03/01/2020;1;242,08;0;116,03;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);03/01/2020;2;187,4;0;92,75;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);03/01/2020;3;264,49;0;136,01;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);03/01/2020;4;259,5;0;137,68;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);03/01/2020;5;264,59;0;133,32;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);03/01/2020;6;265,69;0;136,98;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);03/01/2020;7;327;0;139,74;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);03/01/2020;8;393,12;0;152,27;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);03/01/2020;9;425,27;0;175,03;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);03/01/2020;10;452,94;0;181,31;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);03/01/2020;11;459,6;0;195,11;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);03/01/2020;12;455,97;0;195,34;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);03/01/2020;13;457,02;0;185,36;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);03/01/2020;14;468,44;0;187,16;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);03/01/2020;15;495,62;0;203,86;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);03/01/2020;16;517,12;0;211,9;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);03/01/2020;17;505,93;0;194,3;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);03/01/2020;18;490;0;196,28;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);03/01/2020;19;458,33;0;196,3;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);03/01/2020;20;450,68;0;187,79;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);03/01/2020;21;418,08;0;176,6;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);03/01/2020;22;389,56;0;164,69;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);03/01/2020;23;358,17;0;152,12;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);03/01/2020;24;278,59;0;144,8;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);04/01/2020;1;245,71;0;121,88;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);04/01/2020;2;196,9;0;99,21;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);04/01/2020;3;267,59;0;143,66;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);04/01/2020;4;264,86;0;143,89;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);04/01/2020;5;269,75;0;141,11;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);04/01/2020;6;269,68;0;144,96;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);04/01/2020;7;299,56;0;143,75;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);04/01/2020;8;358,88;0;146,94;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);04/01/2020;9;361,43;0;144,23;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);04/01/2020;10;364,57;0;149,86;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);04/01/2020;11;376,5;0;153,35;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);04/01/2020;12;366,07;0;151,25;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);04/01/2020;13;379,81;0;151,22;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);04/01/2020;14;383,73;0;160,32;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);04/01/2020;15;377,04;0;159,13;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);04/01/2020;16;387,55;0;159,41;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);04/01/2020;17;393,96;0;155,36;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);04/01/2020;18;390,03;0;159,26;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);04/01/2020;19;380,07;0;158,3;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);04/01/2020;20;379,08;0;153,75;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);04/01/2020;21;385,97;0;157,3;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);04/01/2020;22;361,77;0;156,53;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);04/01/2020;23;307,36;0;141,75;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);04/01/2020;24;255,65;0;136,74;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);05/01/2020;1;236,27;0;119,55;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);05/01/2020;2;186,41;0;96,24;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);05/01/2020;3;253,31;0;137,78;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);05/01/2020;4;249,52;0;139,37;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);05/01/2020;5;263,13;0;137,15;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);05/01/2020;6;259,64;0;141,77;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);05/01/2020;7;299,02;0;140,18;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);05/01/2020;8;348,87;0;144,57;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);05/01/2020;9;355,16;0;143,6;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);05/01/2020;10;360,73;0;148,44;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);05/01/2020;11;355;0;149,04;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);05/01/2020;12;370,09;0;154,22;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);05/01/2020;13;371,91;0;152,66;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);05/01/2020;14;374,53;0;159,3;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);05/01/2020;15;362,4;0;157,75;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);05/01/2020;16;357,27;0;152,69;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);05/01/2020;17;365,66;0;147,64;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);05/01/2020;18;354,83;0;149,91;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);05/01/2020;19;342,79;0;147,34;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);05/01/2020;20;344,37;0;145,06;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);05/01/2020;21;354,17;0;145,99;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);05/01/2020;22;340,26;0;150,03;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);05/01/2020;23;299,57;0;139,06;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);05/01/2020;24;248,06;0;136,8;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);06/01/2020;1;230,74;0;118,14;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);06/01/2020;2;174,17;0;91,01;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);06/01/2020;3;242,76;0;133,43;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);06/01/2020;4;242,28;0;133,82;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);06/01/2020;5;254,03;0;132,59;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);06/01/2020;6;258,6;0;137,5;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);06/01/2020;7;288,52;0;134,78;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);06/01/2020;8;401,05;0;156,15;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);06/01/2020;9;426,44;0;171,77;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);06/01/2020;10;448,81;0;179,31;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);06/01/2020;11;436,27;0;180,31;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);06/01/2020;12;448,79;0;187,55;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);06/01/2020;13;458,89;0;190,24;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);06/01/2020;14;457,05;0;183,82;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);06/01/2020;15;470,67;0;197,76;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);06/01/2020;16;471,99;0;203,87;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);06/01/2020;17;465,47;0;190,06;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);06/01/2020;18;463,14;0;193,98;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);06/01/2020;19;465,23;0;200,36;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);06/01/2020;20;442,04;0;185,51;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);06/01/2020;21;426,25;0;179,27;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);06/01/2020;22;394,65;0;169,44;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);06/01/2020;23;336,62;0;153,42;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);06/01/2020;24;279,51;0;145,01;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);07/01/2020;1;253,91;0;121,76;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);07/01/2020;2;198,9;0;99,41;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);07/01/2020;3;277,67;0;142,78;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);07/01/2020;4;270,89;0;142,54;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);07/01/2020;5;276,29;0;139,18;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);07/01/2020;6;275,44;0;144,47;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);07/01/2020;7;328,27;0;141,04;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);07/01/2020;8;385,16;0;151,19;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);07/01/2020;9;444,21;0;188,14;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);07/01/2020;10;478,54;0;199,37;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);07/01/2020;11;461,91;0;192,31;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);07/01/2020;12;470,47;0;192,17;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);07/01/2020;13;460,02;0;183,03;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);07/01/2020;14;473,84;0;192,84;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);07/01/2020;15;504,67;0;207,79;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);07/01/2020;16;479,99;0;193,2;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);07/01/2020;17;488,55;0;193,28;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);07/01/2020;18;475,55;0;199,43;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);07/01/2020;19;472,6;0;189,28;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);07/01/2020;20;440,98;0;179,72;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);07/01/2020;21;406,9;0;165,6;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);07/01/2020;22;390,41;0;162,14;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);07/01/2020;23;339,85;0;148,8;0;Completo;COLETA DIÁRIA
DELTA SUPERMERCADO;SPDSLGENTR101 (L);07/01/2020;24;274,44;0;143,82;0;Completo;COLETA DIÁRIA
