"Módulo de Análise: Origem de Dados da Coleta";
"Data de solicitação 06/01/2020";
"Período Solicitado de 01/01/2020 até 31/01/2020";
"Agente";"Ponto / Grupo";"Data";"Hora";"Ativa C (kWh)";"Ativa G (kWh)";"Reativa C (kVArh)";"Reativa G (kVArh)";"Qualidade";"Origem";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";01/01/2020;1;11,890;0,000;10,600;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";01/01/2020;2;11,960;0,000;10,640;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";01/01/2020;3;11,880;0,000;10,880;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";01/01/2020;4;12,000;0,000;11,060;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";01/01/2020;5;11,850;0,000;10,930;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";01/01/2020;6;9,240;0,000;5,060;0,720;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";01/01/2020;7;6,930;0,000;0,030;1,960;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";01/01/2020;8;21,540;0,000;6,950;0,690;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";01/01/2020;9;25,660;0,000;8,610;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";01/01/2020;10;25,500;0,000;10,050;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";01/01/2020;11;19,530;0,000;7,550;0,910;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";01/01/2020;12;6,490;0,000;0,000;2,140;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";01/01/2020;13;6,530;0,000;0,000;1,920;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";01/01/2020;14;6,700;0,000;0,000;1,850;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";01/01/2020;15;6,770;0,000;0,000;1,690;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";01/01/2020;16;7,120;0,000;0,000;1,650;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";01/01/2020;17;7,310;0,000;0,000;1,770;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";01/01/2020;18;7,130;0,000;0,000;1,540;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";01/01/2020;19;8,720;0,000;0,080;1,220;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";01/01/2020;20;11,500;0,000;0,380;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";01/01/2020;21;11,610;0,000;0,640;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";01/01/2020;22;11,500;0,000;0,580;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";01/01/2020;23;11,570;0,000;0,670;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";01/01/2020;24;11,140;0,000;5,940;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";02/01/2020;1;11,120;0,000;10,430;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";02/01/2020;2;11,030;0,000;10,420;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";02/01/2020;3;10,510;0,000;9,340;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";02/01/2020;4;9,640;0,000;8,530;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";02/01/2020;5;8,240;0,000;8,390;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";02/01/2020;6;23,180;0,000;4,380;2,980;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";02/01/2020;7;148,570;0,000;42,190;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";02/01/2020;8;169,780;0,000;49,200;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";02/01/2020;9;167,560;0,000;45,870;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";02/01/2020;10;148,760;0,000;32,850;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";02/01/2020;11;80,020;0,000;20,130;0,020;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";02/01/2020;12;149,120;0,000;42,330;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";02/01/2020;13;152,070;0,000;40,700;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";02/01/2020;14;157,270;0,000;44,730;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";02/01/2020;15;151,970;0,000;41,990;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";02/01/2020;16;189,980;0,000;102,090;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";02/01/2020;17;200,760;0,000;114,410;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";02/01/2020;18;172,460;0,000;75,120;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";02/01/2020;19;166,380;0,000;42,940;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";02/01/2020;20;131,420;0,000;26,130;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";02/01/2020;21;147,330;0,000;39,020;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";02/01/2020;22;171,120;0,000;51,610;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";02/01/2020;23;172,820;0,000;56,240;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";02/01/2020;24;161,970;0,000;85,460;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";03/01/2020;1;153,880;0,000;111,550;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";03/01/2020;2;148,770;0,000;101,990;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";03/01/2020;3;18,570;0,000;12,510;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";03/01/2020;4;13,380;0,000;10,470;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";03/01/2020;5;13,340;0,000;10,330;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";03/01/2020;6;20,380;0,000;3,560;2,560;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";03/01/2020;7;151,450;0,000;40,550;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";03/01/2020;8;164,520;0,000;50,930;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";03/01/2020;9;154,890;0,000;51,990;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";03/01/2020;10;145,740;0,000;46,970;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";03/01/2020;11;118,820;0,000;17,430;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";03/01/2020;12;144,460;0,000;37,930;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";03/01/2020;13;160,180;0,000;54,400;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";03/01/2020;14;176,880;0,000;69,040;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";03/01/2020;15;164,910;0,000;66,840;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";03/01/2020;16;185,870;0,000;94,140;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";03/01/2020;17;195,350;0,000;104,930;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";03/01/2020;18;160,560;0,000;60,260;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";03/01/2020;19;174,730;0,000;60,290;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";03/01/2020;20;133,680;0,000;27,700;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";03/01/2020;21;146,500;0,000;39,310;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";03/01/2020;22;169,910;0,000;49,930;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";03/01/2020;23;167,310;0,000;48,440;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";03/01/2020;24;163,990;0,000;89,110;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";04/01/2020;1;147,810;0,000;100,890;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";04/01/2020;2;138,500;0,000;91,090;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";04/01/2020;3;21,820;0,000;14,790;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";04/01/2020;4;14,040;0,000;10,240;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";04/01/2020;5;14,320;0,000;9,760;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";04/01/2020;6;17,170;0,000;4,960;1,630;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";04/01/2020;7;145,800;0,000;38,620;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";04/01/2020;8;168,910;0,000;51,160;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";04/01/2020;9;160,510;0,000;49,380;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";04/01/2020;10;151,670;0,000;50,840;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";04/01/2020;11;121,560;0,000;18,000;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";04/01/2020;12;158,060;0,000;47,960;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";04/01/2020;13;163,230;0,000;65,670;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";04/01/2020;14;159,630;0,000;58,950;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";04/01/2020;15;164,670;0,000;59,120;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";04/01/2020;16;187,890;0,000;94,250;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";04/01/2020;17;206,740;0,000;116,090;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";04/01/2020;18;183,820;0,000;90,620;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";04/01/2020;19;187,290;0,000;82,310;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";04/01/2020;20;142,820;0,000;35,860;0,010;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";04/01/2020;21;149,110;0,000;45,210;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";04/01/2020;22;164,640;0,000;50,320;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";04/01/2020;23;167,450;0,000;51,960;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";04/01/2020;24;167,920;0,000;92,980;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";05/01/2020;1;163,210;0,000;124,220;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";05/01/2020;2;147,820;0,000;105,190;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";05/01/2020;3;17,460;0,000;8,610;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";05/01/2020;4;11,870;0,000;8,060;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";05/01/2020;5;11,860;0,000;8,120;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";05/01/2020;6;19,530;0,000;3,780;2,990;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";05/01/2020;7;155,690;0,000;51,260;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";05/01/2020;8;170,290;0,000;61,600;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";05/01/2020;9;161,110;0,000;48,940;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";05/01/2020;10;162,390;0,000;56,200;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";05/01/2020;11;68,790;0,000;17,410;0,100;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";05/01/2020;12;157,170;0,000;50,690;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";05/01/2020;13;154,270;0,000;48,370;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";05/01/2020;14;154,340;0,000;47,440;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";05/01/2020;15;165,990;0,000;54,310;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";05/01/2020;16;197,020;0,000;100,210;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";05/01/2020;17;192,410;0,000;94,970;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";05/01/2020;18;170,450;0,000;58,500;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";05/01/2020;19;176,420;0,000;73,690;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";05/01/2020;20;130,160;0,000;29,980;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";05/01/2020;21;149,710;0,000;49,910;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";05/01/2020;22;183,160;0,000;66,950;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";05/01/2020;23;175,950;0,000;61,440;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";05/01/2020;24;173,430;0,000;98,330;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";06/01/2020;1;147,620;0,000;104,040;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";06/01/2020;2;134,740;0,000;90,230;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";06/01/2020;3;19,080;0,000;12,040;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";06/01/2020;4;12,690;0,000;9,530;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";06/01/2020;5;12,890;0,000;8,980;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";06/01/2020;6;23,210;0,000;4,780;1,880;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";06/01/2020;7;157,300;0,000;48,740;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";06/01/2020;8;169,530;0,000;56,990;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";06/01/2020;9;164,350;0,000;48,080;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";06/01/2020;10;154,630;0,000;46,320;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";06/01/2020;11;99,620;0,000;19,080;0,050;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";06/01/2020;12;149,910;0,000;39,530;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";06/01/2020;13;135,040;0,000;31,070;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";06/01/2020;14;149,220;0,000;43,400;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";06/01/2020;15;153,720;0,000;48,990;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";06/01/2020;16;167,720;0,000;77,860;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";06/01/2020;17;168,900;0,000;71,660;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";06/01/2020;18;165,130;0,000;65,880;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";06/01/2020;19;176,760;0,000;73,500;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";06/01/2020;20;155,890;0,000;39,030;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";06/01/2020;21;151,280;0,000;46,370;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";06/01/2020;22;172,040;0,000;60,670;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";06/01/2020;23;160,740;0,000;45,220;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";06/01/2020;24;150,090;0,000;73,730;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";07/01/2020;1;38,030;0,000;16,130;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";07/01/2020;2;19,190;0,000;10,790;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";07/01/2020;3;13,760;0,000;10,520;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";07/01/2020;4;13,680;0,000;10,210;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";07/01/2020;5;13,770;0,000;10,430;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";07/01/2020;6;22,350;0,000;5,170;2,360;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";07/01/2020;7;135,810;0,000;36,410;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";07/01/2020;8;134,230;0,000;31,640;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";07/01/2020;9;129,510;0,000;25,510;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";07/01/2020;10;126,890;0,000;23,050;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";07/01/2020;11;124,250;0,000;23,180;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";07/01/2020;12;139,970;0,000;45,930;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";07/01/2020;13;155,930;0,000;66,420;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";07/01/2020;14;150,650;0,000;55,720;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";07/01/2020;15;136,850;0,000;33,750;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";07/01/2020;16;122,490;0,000;23,660;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";07/01/2020;17;113,620;0,000;21,450;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";07/01/2020;18;28,670;0,000;1,680;0,200;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";07/01/2020;19;24,740;0,000;2,330;0,360;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";07/01/2020;20;11,870;0,000;0,290;0,180;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";07/01/2020;21;12,090;0,000;0,300;0,040;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";07/01/2020;22;11,460;0,000;0,040;0,100;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";07/01/2020;23;11,110;0,000;0,030;0,370;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";07/01/2020;24;10,930;0,000;5,630;0,130;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";08/01/2020;1;10,770;0,000;10,140;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";08/01/2020;2;10,910;0,000;10,470;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";08/01/2020;3;10,860;0,000;10,300;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";08/01/2020;4;10,800;0,000;10,390;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";08/01/2020;5;10,800;0,000;10,400;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";08/01/2020;6;7,120;0,000;4,430;1,400;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";08/01/2020;7;6,410;0,000;0,000;2,750;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";08/01/2020;8;6,590;0,000;0,000;2,820;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";08/01/2020;9;6,840;0,000;0,000;2,610;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";08/01/2020;10;7,070;0,000;0,000;2,300;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";08/01/2020;11;4,420;0,000;0,000;4,390;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";08/01/2020;12;4,470;0,000;0,000;4,470;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";08/01/2020;13;4,640;0,000;0,000;4,360;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";08/01/2020;14;4,900;0,000;0,000;4,400;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";08/01/2020;15;5,450;0,000;0,000;3,960;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";08/01/2020;16;5,520;0,000;0,000;3,660;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";08/01/2020;17;5,530;0,000;0,000;3,600;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";08/01/2020;18;5,080;0,000;0,000;3,740;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";08/01/2020;19;5,320;0,000;0,000;3,510;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";08/01/2020;20;9,110;0,000;0,000;1,800;"Completo";"COLETA DIÁRIA";
"EMBALATEC SALTO";"SPEBLSENTR101 (L)";08/01/2020;21;9,610;0,000;0,000;1,740;"Completo";"COLETA DIÁRIA";
