Tipo de Relatório: Origem de Dados da Coleta.;;;;;;;;;
Tipo de Agente: Conectante | Nome:  BARBOSA 1;;;;;;;;;
Periodo Solicitado: 12/2019;;;;;;;;;
Ponto de Medição;Data;Hora;Tipo de Energia;Ativa Geração (kWh);Ativa Consumo (kWh);Reativa Geração (kVArh);Reativa Consumo (kVArh);Origem da Coleta;Notificação de Coleta
SPSBRPENTR101;20/12/2019;17;Liquida;0;129,12;0;58,992;Coleta Diária;
SPSBRPENTR101;20/12/2019;18;Liquida;0;126,032;0;61,936;Coleta Diária;
SPSBRPENTR101;20/12/2019;19;Liquida;0;122,528;0;56,56;Coleta Diária;
SPSBRPENTR101;20/12/2019;20;Liquida;0;127,44;0;53,728;Coleta Diária;
SPSBRPENTR101;20/12/2019;21;Liquida;0;121,184;0;56;Coleta Diária;
SPSBRPENTR101;20/12/2019;22;Liquida;0;119,088;0;50,512;Coleta Diária;
SPSBRPENTR101;20/12/2019;23;Liquida;0;122,848;0;55,568;Coleta Diária;
SPSBRPENTR101;20/12/2019;24;Liquida;0;103,552;0;43,024;Coleta Diária;
SPSBRPENTR101;21/12/2019;1;Liquida;0;88,592;0;44,64;Coleta Diária;
SPSBRPENTR101;21/12/2019;2;Liquida;0;81,584;0;41,28;Coleta Diária;
SPSBRPENTR101;21/12/2019;3;Liquida;0;83,568;0;45,28;Coleta Diária;
SPSBRPENTR101;21/12/2019;4;Liquida;0;81,008;0;38,304;Coleta Diária;
SPSBRPENTR101;21/12/2019;5;Liquida;0;87,456;0;43,536;Coleta Diária;
SPSBRPENTR101;21/12/2019;6;Liquida;0;129,616;0;43,584;Coleta Diária;
SPSBRPENTR101;21/12/2019;7;Liquida;0;115,28;0;49,024;Coleta Diária;
SPSBRPENTR101;21/12/2019;8;Liquida;0;120,512;0;46,048;Coleta Diária;
SPSBRPENTR101;21/12/2019;9;Liquida;0;119,52;0;52,864;Coleta Diária;
SPSBRPENTR101;21/12/2019;10;Liquida;0;125,008;0;52,304;Coleta Diária;
SPSBRPENTR101;21/12/2019;11;Liquida;0;133,264;0;59,008;Coleta Diária;
SPSBRPENTR101;21/12/2019;12;Liquida;0;135,696;0;53,696;Coleta Diária;
SPSBRPENTR101;21/12/2019;13;Liquida;0;137,072;0;58,304;Coleta Diária;
SPSBRPENTR101;21/12/2019;14;Liquida;0;127,36;0;55,456;Coleta Diária;
SPSBRPENTR101;21/12/2019;15;Liquida;0;124,768;0;58,016;Coleta Diária;
SPSBRPENTR101;21/12/2019;16;Liquida;0;138;0;59,312;Coleta Diária;
SPSBRPENTR101;21/12/2019;17;Liquida;0;141,136;0;64,64;Coleta Diária;
SPSBRPENTR101;21/12/2019;18;Liquida;0;129,76;0;59,904;Coleta Diária;
SPSBRPENTR101;21/12/2019;19;Liquida;0;128,624;0;59,952;Coleta Diária;
SPSBRPENTR101;21/12/2019;20;Liquida;0;126,576;0;54,576;Coleta Diária;
SPSBRPENTR101;21/12/2019;21;Liquida;0;129,936;0;61,408;Coleta Diária;
SPSBRPENTR101;21/12/2019;22;Liquida;0;123,28;0;54,352;Coleta Diária;
SPSBRPENTR101;21/12/2019;23;Liquida;0;121,008;0;54,016;Coleta Diária;
SPSBRPENTR101;21/12/2019;24;Liquida;0;101,504;0;43,296;Coleta Diária;
SPSBRPENTR101;22/12/2019;1;Liquida;0;89,216;0;48,464;Coleta Diária;
SPSBRPENTR101;22/12/2019;2;Liquida;0;79,584;0;42,848;Coleta Diária;
SPSBRPENTR101;22/12/2019;3;Liquida;0;81,408;0;45,552;Coleta Diária;
SPSBRPENTR101;22/12/2019;4;Liquida;0;82,544;0;42,4;Coleta Diária;
SPSBRPENTR101;22/12/2019;5;Liquida;0;85,488;0;44,112;Coleta Diária;
SPSBRPENTR101;22/12/2019;6;Liquida;0;130,224;0;47,44;Coleta Diária;
SPSBRPENTR101;22/12/2019;7;Liquida;0;113,456;0;48,992;Coleta Diária;
SPSBRPENTR101;22/12/2019;8;Liquida;0;118,4;0;50,016;Coleta Diária;
SPSBRPENTR101;22/12/2019;9;Liquida;0;113,376;0;48,336;Coleta Diária;
SPSBRPENTR101;22/12/2019;10;Liquida;0;115,216;0;47,456;Coleta Diária;
SPSBRPENTR101;22/12/2019;11;Liquida;0;117,952;0;48,864;Coleta Diária;
SPSBRPENTR101;22/12/2019;12;Liquida;0;130,944;0;56,24;Coleta Diária;
SPSBRPENTR101;22/12/2019;13;Liquida;0;127,728;0;50,784;Coleta Diária;
SPSBRPENTR101;22/12/2019;14;Liquida;0;117,52;0;51,936;Coleta Diária;
SPSBRPENTR101;22/12/2019;15;Liquida;0;132,32;0;58,528;Coleta Diária;
SPSBRPENTR101;22/12/2019;16;Liquida;0;126,08;0;56,576;Coleta Diária;
SPSBRPENTR101;22/12/2019;17;Liquida;0;131,136;0;58,064;Coleta Diária;
SPSBRPENTR101;22/12/2019;18;Liquida;0;122,864;0;60,32;Coleta Diária;
SPSBRPENTR101;22/12/2019;19;Liquida;0;124,416;0;56,64;Coleta Diária;
SPSBRPENTR101;22/12/2019;20;Liquida;0;124,544;0;51,648;Coleta Diária;
SPSBRPENTR101;22/12/2019;21;Liquida;0;117,136;0;50,08;Coleta Diária;
SPSBRPENTR101;22/12/2019;22;Liquida;0;110,16;0;46,4;Coleta Diária;
SPSBRPENTR101;22/12/2019;23;Liquida;0;94,464;0;37,36;Coleta Diária;
SPSBRPENTR101;22/12/2019;24;Liquida;0;78,464;0;39,984;Coleta Diária;
SPSBRPENTR101;23/12/2019;1;Liquida;0;79,296;0;40,96;Coleta Diária;
SPSBRPENTR101;23/12/2019;2;Liquida;0;75,328;0;38,304;Coleta Diária;
SPSBRPENTR101;23/12/2019;3;Liquida;0;73,44;0;35,808;Coleta Diária;
SPSBRPENTR101;23/12/2019;4;Liquida;0;79,568;0;40,496;Coleta Diária;
SPSBRPENTR101;23/12/2019;5;Liquida;0;80,384;0;39,52;Coleta Diária;
SPSBRPENTR101;23/12/2019;6;Liquida;0;74,832;0;37,04;Coleta Diária;
SPSBRPENTR101;23/12/2019;7;Liquida;0;124,736;0;37,776;Coleta Diária;
SPSBRPENTR101;23/12/2019;8;Liquida;0;114,464;0;43,76;Coleta Diária;
SPSBRPENTR101;23/12/2019;9;Liquida;0;115,808;0;45,728;Coleta Diária;
SPSBRPENTR101;23/12/2019;10;Liquida;0;126,928;0;54,448;Coleta Diária;
SPSBRPENTR101;23/12/2019;11;Liquida;0;125,6;0;50,688;Coleta Diária;
SPSBRPENTR101;23/12/2019;12;Liquida;0;135,248;0;56,944;Coleta Diária;
SPSBRPENTR101;23/12/2019;13;Liquida;0;139,952;0;59,696;Coleta Diária;
SPSBRPENTR101;23/12/2019;14;Liquida;0;131,136;0;53,056;Coleta Diária;
SPSBRPENTR101;23/12/2019;15;Liquida;0;128,4;0;55,024;Coleta Diária;
SPSBRPENTR101;23/12/2019;16;Liquida;0;130,48;0;55,568;Coleta Diária;
SPSBRPENTR101;23/12/2019;17;Liquida;0;131,04;0;57,392;Coleta Diária;
SPSBRPENTR101;23/12/2019;18;Liquida;0;124,384;0;60,128;Coleta Diária;
SPSBRPENTR101;23/12/2019;19;Liquida;0;118,496;0;51,904;Coleta Diária;
SPSBRPENTR101;23/12/2019;20;Liquida;0;114,752;0;46,496;Coleta Diária;
SPSBRPENTR101;23/12/2019;21;Liquida;0;115,2;0;46,688;Coleta Diária;
SPSBRPENTR101;23/12/2019;22;Liquida;0;115,744;0;51,376;Coleta Diária;
SPSBRPENTR101;23/12/2019;23;Liquida;0;111,472;0;44,224;Coleta Diária;
SPSBRPENTR101;23/12/2019;24;Liquida;0;100,352;0;41,808;Coleta Diária;
SPSBRPENTR101;24/12/2019;1;Liquida;0;98,112;0;42,816;Coleta Diária;
SPSBRPENTR101;24/12/2019;2;Liquida;0;82,16;0;44,464;Coleta Diária;
SPSBRPENTR101;24/12/2019;3;Liquida;0;79,04;0;42,096;Coleta Diária;
SPSBRPENTR101;24/12/2019;4;Liquida;0;75,808;0;37,52;Coleta Diária;
SPSBRPENTR101;24/12/2019;5;Liquida;0;86,176;0;40,256;Coleta Diária;
SPSBRPENTR101;24/12/2019;6;Liquida;0;126;0;44,752;Coleta Diária;
SPSBRPENTR101;24/12/2019;7;Liquida;0;102,736;0;41,104;Coleta Diária;
SPSBRPENTR101;24/12/2019;8;Liquida;0;112,064;0;42,368;Coleta Diária;
SPSBRPENTR101;24/12/2019;9;Liquida;0;119,92;0;46,176;Coleta Diária;
SPSBRPENTR101;24/12/2019;10;Liquida;0;122,32;0;51,104;Coleta Diária;
SPSBRPENTR101;24/12/2019;11;Liquida;0;134,24;0;54,048;Coleta Diária;
SPSBRPENTR101;24/12/2019;12;Liquida;0;139,488;0;56,944;Coleta Diária;
SPSBRPENTR101;24/12/2019;13;Liquida;0;138,912;0;54,192;Coleta Diária;
SPSBRPENTR101;24/12/2019;14;Liquida;0;132,704;0;58,352;Coleta Diária;
SPSBRPENTR101;24/12/2019;15;Liquida;0;119,872;0;52,704;Coleta Diária;
SPSBRPENTR101;24/12/2019;16;Liquida;0;123,968;0;55,008;Coleta Diária;
SPSBRPENTR101;24/12/2019;17;Liquida;0;130,832;0;54,976;Coleta Diária;
SPSBRPENTR101;24/12/2019;18;Liquida;0;124,72;0;59,12;Coleta Diária;
SPSBRPENTR101;24/12/2019;19;Liquida;0;120,624;0;55,184;Coleta Diária;
SPSBRPENTR101;24/12/2019;20;Liquida;0;107,712;0;41,76;Coleta Diária;
SPSBRPENTR101;24/12/2019;21;Liquida;0;105,696;0;36,592;Coleta Diária;
SPSBRPENTR101;24/12/2019;22;Liquida;0;81,424;0;36,352;Coleta Diária;
SPSBRPENTR101;24/12/2019;23;Liquida;0;76,976;0;34,64;Coleta Diária;
SPSBRPENTR101;24/12/2019;24;Liquida;0;71,888;0;33,296;Coleta Diária;
SPSBRPENTR101;25/12/2019;1;Liquida;0;72,352;0;28,672;Coleta Diária;
SPSBRPENTR101;25/12/2019;2;Liquida;0;69,84;0;32,224;Coleta Diária;
SPSBRPENTR101;25/12/2019;3;Liquida;0;71,472;0;32,448;Coleta Diária;
SPSBRPENTR101;25/12/2019;4;Liquida;0;70,576;0;31,92;Coleta Diária;
SPSBRPENTR101;25/12/2019;5;Liquida;0;74,496;0;29,456;Coleta Diária;
SPSBRPENTR101;25/12/2019;6;Liquida;0;67,52;0;34,256;Coleta Diária;
SPSBRPENTR101;25/12/2019;7;Liquida;0;66,384;0;32,512;Coleta Diária;
SPSBRPENTR101;25/12/2019;8;Liquida;0;71,648;0;31,92;Coleta Diária;
SPSBRPENTR101;25/12/2019;9;Liquida;0;76,24;0;30,272;Coleta Diária;
SPSBRPENTR101;25/12/2019;10;Liquida;0;68,64;0;31,84;Coleta Diária;
SPSBRPENTR101;25/12/2019;11;Liquida;0;75,904;0;32,64;Coleta Diária;
SPSBRPENTR101;25/12/2019;12;Liquida;0;87,104;0;34,096;Coleta Diária;
SPSBRPENTR101;25/12/2019;13;Liquida;0;79,28;0;32,032;Coleta Diária;
SPSBRPENTR101;25/12/2019;14;Liquida;0;73,696;0;33,616;Coleta Diária;
SPSBRPENTR101;25/12/2019;15;Liquida;0;75,232;0;34,608;Coleta Diária;
SPSBRPENTR101;25/12/2019;16;Liquida;0;77,792;0;33,552;Coleta Diária;
SPSBRPENTR101;25/12/2019;17;Liquida;0;82,688;0;33,072;Coleta Diária;
SPSBRPENTR101;25/12/2019;18;Liquida;0;78,224;0;35,104;Coleta Diária;
SPSBRPENTR101;25/12/2019;19;Liquida;0;72,704;0;33,552;Coleta Diária;
SPSBRPENTR101;25/12/2019;20;Liquida;0;71,12;0;30,304;Coleta Diária;
SPSBRPENTR101;25/12/2019;21;Liquida;0;77,104;0;30,048;Coleta Diária;
SPSBRPENTR101;25/12/2019;22;Liquida;0;71,824;0;31,792;Coleta Diária;
SPSBRPENTR101;25/12/2019;23;Liquida;0;71,776;0;30,576;Coleta Diária;
SPSBRPENTR101;25/12/2019;24;Liquida;0;69,36;0;30,8;Coleta Diária;
SPSBRPENTR101;26/12/2019;1;Liquida;0;73,664;0;30,304;Coleta Diária;
SPSBRPENTR101;26/12/2019;2;Liquida;0;68,256;0;31,776;Coleta Diária;
SPSBRPENTR101;26/12/2019;3;Liquida;0;70,192;0;32,56;Coleta Diária;
SPSBRPENTR101;26/12/2019;4;Liquida;0;68,384;0;31,728;Coleta Diária;
SPSBRPENTR101;26/12/2019;5;Liquida;0;122,368;0;34,496;Coleta Diária;
SPSBRPENTR101;26/12/2019;6;Liquida;0;97,968;0;36,816;Coleta Diária;
SPSBRPENTR101;26/12/2019;7;Liquida;0;104,784;0;41,184;Coleta Diária;
SPSBRPENTR101;26/12/2019;8;Liquida;0;111,584;0;42,624;Coleta Diária;
SPSBRPENTR101;26/12/2019;9;Liquida;0;115,296;0;44,592;Coleta Diária;
SPSBRPENTR101;26/12/2019;10;Liquida;0;125,744;0;49,76;Coleta Diária;
SPSBRPENTR101;26/12/2019;11;Liquida;0;142,176;0;54,72;Coleta Diária;
SPSBRPENTR101;26/12/2019;12;Liquida;0;139,488;0;54,656;Coleta Diária;
SPSBRPENTR101;26/12/2019;13;Liquida;0;142,048;0;58,736;Coleta Diária;
SPSBRPENTR101;26/12/2019;14;Liquida;0;130,384;0;54,752;Coleta Diária;
SPSBRPENTR101;26/12/2019;15;Liquida;0;127,568;0;56,752;Coleta Diária;
SPSBRPENTR101;26/12/2019;16;Liquida;0;128,624;0;57,888;Coleta Diária;
SPSBRPENTR101;26/12/2019;17;Liquida;0;126,464;0;54,576;Coleta Diária;
SPSBRPENTR101;26/12/2019;18;Liquida;0;118,848;0;50,768;Coleta Diária;
SPSBRPENTR101;26/12/2019;19;Liquida;0;114,96;0;48,432;Coleta Diária;
SPSBRPENTR101;26/12/2019;20;Liquida;0;117,04;0;46,336;Coleta Diária;
SPSBRPENTR101;26/12/2019;21;Liquida;0;116,16;0;44,352;Coleta Diária;
SPSBRPENTR101;26/12/2019;22;Liquida;0;115,696;0;42,8;Coleta Diária;
SPSBRPENTR101;26/12/2019;23;Liquida;0;97,12;0;37,648;Coleta Diária;
SPSBRPENTR101;26/12/2019;24;Liquida;0;74,688;0;37,152;Coleta Diária;
SPSBRPENTR101;27/12/2019;1;Liquida;0;76,576;0;36,4;Coleta Diária;
SPSBRPENTR101;27/12/2019;2;Liquida;0;78,464;0;35,632;Coleta Diária;
SPSBRPENTR101;27/12/2019;3;Liquida;0;75,344;0;37,136;Coleta Diária;
SPSBRPENTR101;27/12/2019;4;Liquida;0;72,64;0;37,424;Coleta Diária;
SPSBRPENTR101;27/12/2019;5;Liquida;0;77,04;0;35,488;Coleta Diária;
SPSBRPENTR101;27/12/2019;6;Liquida;0;83,024;0;36,096;Coleta Diária;
SPSBRPENTR101;27/12/2019;7;Liquida;0;130,416;0;47,36;Coleta Diária;
SPSBRPENTR101;27/12/2019;8;Liquida;0;108,96;0;44,064;Coleta Diária;
SPSBRPENTR101;27/12/2019;9;Liquida;0;113,136;0;45,568;Coleta Diária;
SPSBRPENTR101;27/12/2019;10;Liquida;0;127,616;0;52,672;Coleta Diária;
SPSBRPENTR101;27/12/2019;11;Liquida;0;128,384;0;51,072;Coleta Diária;
SPSBRPENTR101;27/12/2019;12;Liquida;0;130,144;0;49,936;Coleta Diária;
SPSBRPENTR101;27/12/2019;13;Liquida;0;131,952;0;55,104;Coleta Diária;
SPSBRPENTR101;27/12/2019;14;Liquida;0;125,376;0;51,664;Coleta Diária;
SPSBRPENTR101;27/12/2019;15;Liquida;0;126,496;0;57,424;Coleta Diária;
SPSBRPENTR101;27/12/2019;16;Liquida;0;131,392;0;61,184;Coleta Diária;
SPSBRPENTR101;27/12/2019;17;Liquida;0;131,648;0;60,672;Coleta Diária;
SPSBRPENTR101;27/12/2019;18;Liquida;0;128,256;0;60,144;Coleta Diária;
SPSBRPENTR101;27/12/2019;19;Liquida;0;127,872;0;60,464;Coleta Diária;
SPSBRPENTR101;27/12/2019;20;Liquida;0;122,016;0;53,008;Coleta Diária;
SPSBRPENTR101;27/12/2019;21;Liquida;0;117,728;0;48,128;Coleta Diária;
SPSBRPENTR101;27/12/2019;22;Liquida;0;126,944;0;51,824;Coleta Diária;
SPSBRPENTR101;27/12/2019;23;Liquida;0;110,736;0;48,928;Coleta Diária;
SPSBRPENTR101;27/12/2019;24;Liquida;0;98,096;0;46,752;Coleta Diária;
SPSBRPENTR101;28/12/2019;1;Liquida;0;82,256;0;41,184;Coleta Diária;
SPSBRPENTR101;28/12/2019;2;Liquida;0;85,344;0;40,656;Coleta Diária;
SPSBRPENTR101;28/12/2019;3;Liquida;0;80,896;0;42,272;Coleta Diária;
SPSBRPENTR101;28/12/2019;4;Liquida;0;79,92;0;41,728;Coleta Diária;
SPSBRPENTR101;28/12/2019;5;Liquida;0;82;0;41,088;Coleta Diária;
SPSBRPENTR101;28/12/2019;6;Liquida;0;127,616;0;42,624;Coleta Diária;
