Módulo de Análise: Origem de Dados da Coleta;;;;;;;;;
Data de solicitação 04/05/2020;;;;;;;;;
Período Solicitado de 01/03/2020 até 30/04/2020;;;;;;;;;
Agente;Ponto / Grupo;Data;Hora;Ativa C (kWh);Ativa G (kWh);Reativa C (kVArh);Reativa G (kVArh);Qualidade;Origem
TOYOTA;SPTOY-ENTR101 (L);02/03/2020;22;5240,19;0;357,218;0,269;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);02/03/2020;23;4032,58;0;12,111;345,212;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);02/03/2020;24;4956,34;0;179,873;65,936;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);03/03/2020;1;5084,69;0;230,298;5,965;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);03/03/2020;2;4444,82;0;102,459;179,293;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);03/03/2020;3;2568,56;0;0;937,234;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);03/03/2020;4;1684,69;0;91,21;1021,05;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);03/03/2020;5;1659,16;0;452,542;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);03/03/2020;6;2829,81;0;906,451;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);03/03/2020;7;4633,38;0;614,135;3,642;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);03/03/2020;8;5271,26;0;414,507;0,005;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);03/03/2020;9;5397,36;0;480,677;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);03/03/2020;10;5606,29;0;627,904;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);03/03/2020;11;5421,66;0;492,211;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);03/03/2020;12;4456,74;0;41,467;105,56;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);03/03/2020;13;5253,92;0;328,46;3,597;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);03/03/2020;14;5780,29;0;701,745;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);03/03/2020;15;5615,17;0;646,438;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);03/03/2020;16;3686,53;0;10,143;438,208;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);03/03/2020;17;3080,4;0;0;760,857;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);03/03/2020;18;4909,21;0;229,534;75,971;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);03/03/2020;19;5237,06;0;412,232;0,007;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);03/03/2020;20;5271,77;0;382,579;0,283;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);03/03/2020;21;5337,03;0;407,732;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);03/03/2020;22;5250,29;0;355,636;0,05;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);03/03/2020;23;4028,03;0;11,711;367,66;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);03/03/2020;24;4795,6;0;110,188;89,656;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);04/03/2020;1;5094,6;0;248,902;8,151;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);04/03/2020;2;4729,02;0;184,37;116,844;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);04/03/2020;3;2342;0;0;1026,79;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);04/03/2020;4;1569,48;0;172,018;695,91;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);04/03/2020;5;1507,79;0;413,02;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);04/03/2020;6;2768,2;0;885,44;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);04/03/2020;7;4479,94;0;555,217;23,281;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);04/03/2020;8;5237,84;0;324,379;0,25;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);04/03/2020;9;5213,37;0;309,604;10,172;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);04/03/2020;10;5351,18;0;407,859;0,127;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);04/03/2020;11;5546,21;0;531,646;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);04/03/2020;12;4352,04;0;25,317;182,783;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);04/03/2020;13;5302,4;0;350,765;4,315;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);04/03/2020;14;5723,52;0;685,052;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);04/03/2020;15;5425,38;0;526,464;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);04/03/2020;16;3605,61;0;4,685;440,646;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);04/03/2020;17;3415,54;0;0;591,125;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);04/03/2020;18;5031,56;0;295,667;61,17;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);04/03/2020;19;5530,28;0;599,834;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);04/03/2020;20;5394,1;0;499,364;0,011;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);04/03/2020;21;5466,55;0;531,75;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);04/03/2020;22;5229,55;0;385,755;0,061;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);04/03/2020;23;3968,32;0;12,686;366,182;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);04/03/2020;24;4837,97;0;142,205;65,285;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);05/03/2020;1;5168,83;0;299,156;5,619;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);05/03/2020;2;4600,07;0;162,249;125,335;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);05/03/2020;3;2264,39;0;0;1077,67;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);05/03/2020;4;1759,91;0;323,06;484,497;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);05/03/2020;5;1476,74;0;377,428;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);05/03/2020;6;2528,53;0;780,052;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);05/03/2020;7;4435,21;0;662,801;14,1;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);05/03/2020;8;5208,11;0;332,56;1,639;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);05/03/2020;9;5236,01;0;350,996;4,687;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);05/03/2020;10;5363,65;0;433,235;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);05/03/2020;11;5561,76;0;564,165;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);05/03/2020;12;4738,17;0;107,028;28,632;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);05/03/2020;13;5453,28;0;423,843;6,737;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);05/03/2020;14;5713,59;0;661,65;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);05/03/2020;15;4422,59;0;66,269;130,707;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);05/03/2020;16;2973,83;0;0;788,588;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);05/03/2020;17;3312,39;0;0;644,709;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);05/03/2020;18;3966,58;0;0;421,432;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);05/03/2020;19;4992,35;0;263,747;30,841;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);05/03/2020;20;5317,14;0;429,866;0,813;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);05/03/2020;21;5284,27;0;382,051;0,042;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);05/03/2020;22;5365,35;0;421,057;0,001;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);05/03/2020;23;4193,44;0;25,787;282,802;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);05/03/2020;24;4821,67;0;153,114;89,804;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);06/03/2020;1;5159,64;0;303,951;4,031;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);06/03/2020;2;4614,04;0;155,586;127,797;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);06/03/2020;3;2254,62;0;0,109;1096,94;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);06/03/2020;4;1819,08;0;358,672;411,024;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);06/03/2020;5;1500,93;0;361,847;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);06/03/2020;6;2813,05;0;910,412;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);06/03/2020;7;4493,09;0;600,517;19,537;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);06/03/2020;8;5032,75;0;214,076;5,111;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);06/03/2020;9;5160;0;243,219;4,132;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);06/03/2020;10;5543,49;0;530,27;0,002;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);06/03/2020;11;5517,97;0;548,145;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);06/03/2020;12;4540,09;0;84,518;82,133;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);06/03/2020;13;5201,1;0;350,667;9,7;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);06/03/2020;14;5508,02;0;551,462;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);06/03/2020;15;5402,76;0;502,306;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);06/03/2020;16;3634,77;0;11,428;438,319;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);06/03/2020;17;3091,85;0;0;754,97;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);06/03/2020;18;4847,25;0;224,611;96,193;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);06/03/2020;19;5349,83;0;1081,91;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);06/03/2020;20;5300,5;0;435,519;0,452;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);06/03/2020;21;5364,22;0;436,846;0,014;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);06/03/2020;22;5137,96;0;307,508;0,505;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);06/03/2020;23;4275,19;0;10,035;190,388;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);06/03/2020;24;4874,83;0;138,093;38,639;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);07/03/2020;1;4855,06;0;158,041;14,336;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);07/03/2020;2;4344,95;0;77,748;201,756;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);07/03/2020;3;2991,25;0;0;907,028;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);07/03/2020;4;1996,67;0;81,962;912,737;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);07/03/2020;5;1528,23;0;379,47;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);07/03/2020;6;1906,98;0;497,425;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);07/03/2020;7;1856,32;0;383,207;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);07/03/2020;8;2083,58;0;501,564;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);07/03/2020;9;1860,65;0;348,99;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);07/03/2020;10;2036,77;0;411,936;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);07/03/2020;11;2120,49;0;466,318;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);07/03/2020;12;1864,6;0;362,682;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);07/03/2020;13;2130,47;0;528,073;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);07/03/2020;14;1987;0;483,385;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);07/03/2020;15;2085,78;0;567,519;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);07/03/2020;16;1640,06;0;416,151;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);07/03/2020;17;1549,7;0;432,631;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);07/03/2020;18;1374;0;378,545;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);07/03/2020;19;1622,41;0;484,601;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);07/03/2020;20;1254,05;0;314,832;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);07/03/2020;21;1381,45;0;384,172;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);07/03/2020;22;1200,32;0;304,565;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);07/03/2020;23;1344,53;0;352,027;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);07/03/2020;24;1228,91;0;319,292;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);08/03/2020;1;1230,24;0;307,239;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);08/03/2020;2;1344,52;0;361,943;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);08/03/2020;3;1208,75;0;283,473;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);08/03/2020;4;1275,51;0;324,273;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);08/03/2020;5;1142,77;0;252,153;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);08/03/2020;6;1122,24;0;238,212;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);08/03/2020;7;1229,48;0;332,131;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);08/03/2020;8;1121,62;0;247,742;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);08/03/2020;9;1456,92;0;378,258;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);08/03/2020;10;1477,6;0;381,427;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);08/03/2020;11;1503,19;0;395,305;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);08/03/2020;12;1607,38;0;436,839;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);08/03/2020;13;1645,5;0;446,204;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);08/03/2020;14;1517,08;0;422,392;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);08/03/2020;15;1342,51;0;393,661;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);08/03/2020;16;1605,55;0;547,907;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);08/03/2020;17;1411,23;0;451,034;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);08/03/2020;18;1729,69;0;506,808;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);08/03/2020;19;1913,06;0;525,255;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);08/03/2020;20;1204,47;0;268,528;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);08/03/2020;21;1429,37;0;406,927;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);08/03/2020;22;1216,82;0;303,008;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);08/03/2020;23;1249,56;0;348,963;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);08/03/2020;24;1095,31;0;269,356;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);09/03/2020;1;1225,35;0;335,387;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);09/03/2020;2;1119,19;0;249,287;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);09/03/2020;3;1133,01;0;256,73;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);09/03/2020;4;1450,73;0;435,072;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);09/03/2020;5;1989,98;0;587,975;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);09/03/2020;6;3232,86;0;1064,82;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);09/03/2020;7;4418,59;0;579,058;30,659;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);09/03/2020;8;5083,15;0;232,867;4,186;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);09/03/2020;9;5218,68;0;290,762;3,827;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);09/03/2020;10;5454,22;0;377,091;0,574;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);09/03/2020;11;5658,37;0;513,396;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);09/03/2020;12;4549,52;0;40,074;106,543;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);09/03/2020;13;5404,67;0;365,834;5,291;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);09/03/2020;14;5912,74;0;720,619;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);09/03/2020;15;5672,76;0;596,995;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);09/03/2020;16;4048,17;0;30,372;280,394;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);09/03/2020;17;4096,89;0;0;430,813;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);09/03/2020;18;5362,84;0;389,826;52,475;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);09/03/2020;19;5793,61;0;617,268;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);09/03/2020;20;5746,14;0;603,778;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);09/03/2020;21;5855,6;0;680,042;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);09/03/2020;22;5586,3;0;535,62;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);09/03/2020;23;4359,46;0;24,49;171,563;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);09/03/2020;24;5163,37;0;281,275;13,612;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);10/03/2020;1;5287,66;0;390,993;0,969;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);10/03/2020;2;4750,06;0;211,573;104,466;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);10/03/2020;3;2538,09;0;0;949,033;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);10/03/2020;4;1597,38;0;228,131;485,938;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);10/03/2020;5;2009,66;0;581,583;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);10/03/2020;6;3064,25;0;968,743;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);10/03/2020;7;4476,7;0;574,433;9,368;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);10/03/2020;8;5273,37;0;953,259;0,018;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);10/03/2020;9;5491,71;0;426,201;1,96;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);10/03/2020;10;5773,51;0;587,775;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);10/03/2020;11;5736,96;0;597,92;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);10/03/2020;12;4679,93;0;56,836;34,054;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);10/03/2020;13;5694,13;0;530,32;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);10/03/2020;14;5945,11;0;747,114;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);10/03/2020;15;5766,75;0;667,599;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);10/03/2020;16;4007,52;0;18,114;280,912;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);10/03/2020;17;3410,71;0;0;613,322;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);10/03/2020;18;5294,02;0;419,094;53,124;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);10/03/2020;19;5838,25;0;681,373;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);10/03/2020;20;5646,58;0;576,147;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);10/03/2020;21;5629,12;0;583,393;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);10/03/2020;22;5557,15;0;561,35;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);10/03/2020;23;4407,06;0;33,443;172,171;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);10/03/2020;24;5270,53;0;379,204;9,876;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);11/03/2020;1;5327,32;0;388,686;0,268;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);11/03/2020;2;5015,42;0;299,995;43,198;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);11/03/2020;3;2547,2;0;0;923,617;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);11/03/2020;4;1771,61;0;0;1256,69;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);11/03/2020;5;1597,12;0;346,15;202,06;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);11/03/2020;6;2880,14;0;921,289;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);11/03/2020;7;4496,47;0;552,976;16,542;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);11/03/2020;8;5379,32;0;1073,91;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);11/03/2020;9;5574,23;0;509,052;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);11/03/2020;10;6056,79;0;776,822;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);11/03/2020;11;5948,22;0;741,99;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);11/03/2020;12;4915,61;0;154,072;6,648;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);11/03/2020;13;5838,39;0;616,562;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);11/03/2020;14;5995,77;0;796,226;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);11/03/2020;15;5738,03;0;592,348;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);11/03/2020;16;4390,57;0;31,532;141,872;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);11/03/2020;17;4355,89;0;0;183,384;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);11/03/2020;18;5450,94;0;451,866;21,968;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);11/03/2020;19;5984,41;0;781,321;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);11/03/2020;20;5854,39;0;672;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);11/03/2020;21;5598,44;0;592,556;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);11/03/2020;22;5634,21;0;613,256;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);11/03/2020;23;4408,71;0;29,117;148,165;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);11/03/2020;24;5385,13;0;415,901;10,145;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);12/03/2020;1;5473,06;0;493,173;0,105;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);12/03/2020;2;4862,47;0;264,743;82,604;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);12/03/2020;3;2391,66;0;0;1022,22;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);12/03/2020;4;1699,33;0;0;1268,68;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);12/03/2020;5;1557,23;0;299,858;260,445;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);12/03/2020;6;2699,63;0;906,664;0;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);12/03/2020;7;4649,83;0;338,167;41,722;Completo;COLETA DIÁRIA
TOYOTA;SPTOY-ENTR101 (L);12/03/2020;8;5458,75;0;546,35;0;Completo;COLETA DIÁRIA
